Id,state_code,latitude,longitude,zip_code,city,name,founded_at,closed_at,age_final,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,funding_rounds,funding_total_usd,milestones,category_code,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,status
877,CA,"37,538,352","-122,299,665",94403,San Mateo,Composite Software,01/01/2002,,10,01/01/2002,10/24/2012,0,10,3,"14,650,003",1,software,0,1,0,0,0,1,1,acquired
48,MA,"37,453,687","-122,228,595",94401,San Mateo,Attributor,01/10/2005,,7,1/28/2006,10/06/2010,1,5,4,"25,200,000",3,software,0,0,1,1,1,1,4,acquired
1082,CA,"37,552,262","-122,292,146",94403,San Mateo,Greenplum Software,01/06/2003,,9,01/03/2006,01/01/2008,2,4,4,"61,000,000",2,software,0,0,1,1,1,0,3,acquired
1075,NY,"37,496,904","-122,333,057",94404,San Mateo,D2C Games,01/01/2006,2/26/2008,6,12/27/2006,8/29/2007,0,1,2,"7,500,000",1,games_video,0,0,1,0,0,0,1,closed
256,CA,"37,537,542","-122,327,609",94403,San Mateo,Bizanga,01/01/2003,,9,2/17/2009,2/17/2009,6,6,1,"8,000,000",1,security,0,0,0,1,0,0,2,acquired
629,CA,"3,754,841,500,000,000","-122,315,636",94403,San Mateo,Etelos,01/05/1999,01/01/2013,13,9/30/2009,5/29/2012,10,13,3,"4,087,500",3,enterprise,1,1,0,0,0,0,1,closed
539,CA,"37,536,402","-122,325,129",94403,San Mateo,B-hive Networks,01/01/2005,,7,8/25/2006,8/25/2006,1,1,2,"7,500,000",0,software,0,1,1,0,0,0,2,acquired
946,CA,"37,558,245","-122,302,654",94402,San Mateo,Yield Software,01/01/2007,,5,04/06/2008,04/06/2008,1,1,1,"6,000,000",1,advertising,0,0,0,1,0,0,2,acquired
375,CA,"37,553,743","-122,300,246",94402,San Mateo,TalkPlus,01/02/2004,07/05/2008,8,01/10/2006,01/10/2006,2,2,1,"5,500,000",0,web,0,0,1,0,0,0,1,closed
367,TX,"37,555,962","-122,288,006",94404,San Mateo,M-Factor,01/01/2003,,9,6/14/2007,10/02/2009,4,6,2,"10,100,000",1,software,1,0,0,0,1,0,3,acquired
51,CA,"37,552,262","-122,292,146",94403,San Mateo,Servo Software,01/01/2008,,4,12/15/2009,12/15/2009,1,1,1,"3,011,408",3,software,0,0,0,1,0,0,1,acquired
388,CA,"37,551,882","-122,313,472",94402,San Mateo,Levanta,01/01/1998,09/05/2008,14,9/23/2007,9/23/2007,9,9,1,"8,000,000",1,software,1,0,0,0,0,0,3,closed
384,TX,"37,566,009","-122,321,646",94401,San Mateo,EdgeSpring,01/07/2010,,2,01/07/2010,5/17/2013,0,3,2,"12,700,000",1,analytics,0,0,1,0,0,0,1.5,acquired
853,CA,"375,568,425","-1,222,884,881",94404,San Mateo,Aptana,01/01/2007,,5,7/14/2009,7/14/2009,2,2,1,"7,800,000",2,software,1,0,0,0,0,0,2,acquired
155,NY,"37,563,585","-122,324,621",94410,San Mateo,Oodle,01/01/2004,,8,01/05/2006,03/09/2010,2,6,4,"23,100,000",3,social,1,0,1,1,1,0,2,acquired
935,CA,"38,057,107","-122,513,742",94901,San Rafael,ClairMail,01/01/2004,,8,8/24/2005,04/10/2010,1,6,3,"34,100,000",3,finance,0,0,1,1,0,1,3.5,acquired
424,CA,"38,021,489","-122,519,998",94903,San Rafael,Zep Solar,01/01/2009,,3,11/20/2013,11/20/2013,4,4,1,"10,571,182",1,cleantech,0,0,1,0,0,0,1,acquired
208,NY,"33,708,708","-117,852,069",92705,Santa Ana,Mophie,5/24/2005,,7,01/08/2006,01/08/2006,0,0,1,"1,000,000",3,hardware,1,0,0,0,0,0,2,acquired
749,NY,"34,430,786","-119,715,074",93101,Santa Barbara,SendMeHome.com,01/07/2008,04/06/2012,4,01/07/2008,01/07/2008,0,0,1,"50,000",1,games_video,0,1,0,0,0,0,2,closed
645,OH,"34,491,118","-119,808,096",93105,Santa Barbara,Make It Work,01/01/1995,01/06/2012,17,11/15/2005,11/15/2005,10,10,1,"1,000,000",1,hardware,0,0,1,0,0,0,2,closed
60,IN,"37,354,469","-121,990,433",95051,Santa Clara,QuikCycle,01/01/1998,01/01/2011,14,01/03/2007,12/03/2007,9,9,2,"17,800,000",0,software,1,0,0,0,0,0,1,closed
735,MA,"37,406,217","-121,976,473",95054,Santa Clara,Azuro,01/01/2002,,10,01/01/2006,11/13/2009,4,7,2,"10,000,000",1,semiconductor,1,0,0,1,0,0,4,acquired
142,CA,"373,821,368","-121,970,505",95054,Santa Clara,Woven Systems,01/01/2003,,9,01/12/2005,9/25/2007,2,4,2,"30,000,000",0,network_hosting,0,0,1,1,0,0,2.5,acquired
260,CA,"3,755,911","-122,303,493",95054,Santa Clara,Sentrigo,01/10/2006,,6,08/05/2007,12/21/2010,1,4,3,"9,500,000",2,software,0,0,1,1,1,0,2,acquired
250,CA,"37,400,367","-121,985,711",95054,Santa Clara,Plusmo,01/06/2006,,6,01/05/2008,01/05/2008,1,1,1,"4,410,000",1,mobile,0,0,1,0,0,0,1,acquired
987,CA,"37,386,778","-121,966,277",95054,Santa Clara,Attune Systems,01/01/1999,12/02/2009,13,6/27/2006,11/14/2006,7,7,2,"18,000,000",1,hardware,1,0,0,1,0,0,4,closed
1029,PA,"37,354,469","-121,990,433",95051,Santa Clara,Link_A_Media Devices,01/01/2004,01/01/2013,8,02/11/2009,3/20/2012,5,8,3,"47,218,498",0,semiconductor,1,0,0,0,1,1,3.3333,closed
816,WA,"37,386,778","-121,966,277",95054,Santa Clara,Accept Software,01/01/2002,,10,9/16/2005,12/14/2010,3,8,4,"25,305,000",1,software,1,0,1,1,1,0,2,acquired
297,CA,"3,737,968,400,000,000","-12,197,514",95054,Santa Clara,Mimosa Systems,8/29/2003,,9,05/12/2005,12/01/2010,1,7,6,"53,816,776",0,software,1,0,0,1,1,1,5,acquired
277,CA,"37,381,876","-12,195,993",95054,Santa Clara,SkyPilot Networks,01/01/2000,,12,01/01/2001,01/04/2008,1,8,4,"68,400,000",0,mobile,1,0,1,0,1,1,4,acquired
737,CA,"37,381,341","-121,977,065",95054-2913,Santa Clara,Provigent,01/01/2000,,12,07/06/2006,12/29/2008,6,8,3,"32,000,000",1,semiconductor,0,0,0,0,0,1,3,acquired
517,CA,"37,354,469","-121,990,433",95051,Santa Clara,Vudu,01/01/2004,,8,01/06/2005,4/29/2007,1,3,2,"36,000,000",3,hardware,0,0,1,1,0,0,3.5,acquired
941,OH,"37,386,778","-121,966,277",95054,Santa Clara,Atrica,01/01/2000,12/13/2007,12,05/04/2006,05/04/2006,6,6,1,"22,200,000",1,public_relations,0,0,0,0,0,0,9,closed
908,OR,"37,396,312","-121,961,396",95054,Santa Clara,PlaySpan,01/05/2006,,6,01/09/2007,8/19/2010,1,4,4,"46,300,000",4,games_video,1,0,1,1,1,0,4.25,acquired
342,CA,"37,386,778","-121,966,277",95054,Santa Clara,PANTA Systems,01/01/2002,2/14/2011,10,01/05/2005,01/05/2005,3,3,1,"9,500,000",0,software,1,0,0,0,0,0,2,closed
775,WA,"37,352,313","-121,967,982",95054,Santa Clara,Beceem Communications,01/10/2003,,9,6/30/2005,4/22/2009,2,6,3,"69,600,000",1,semiconductor,1,0,0,1,0,1,7.6667,acquired
793,CA,"373,777,985","-1,219,744,545",95054,Santa Clara,OptiMedica,01/01/2004,,8,3/26/2008,10/05/2013,4,9,2,"51,000,000",1,biotech,0,0,0,0,1,0,3.5,acquired
47,CA,"37,386,778","-121,966,277",95054,Santa Clara,StorSimple,01/01/2009,,3,01/06/2009,6/23/2011,0,2,3,"31,500,000",1,enterprise,0,0,1,1,1,0,3.3333,acquired
1043,CA,"37,386,778","-121,966,277",95054,Santa Clara,Azaire Networks,01/01/2003,12/29/2011,9,8/25/2006,8/25/2006,3,3,1,"21,000,000",0,software,0,0,0,0,1,0,4,closed
657,NY,"37,404,044","-121,978,956",95054,Santa Clara,BroadLight,01/06/2000,,12,11/17/2005,11/09/2007,5,7,3,"27,000,000",1,software,0,0,0,0,0,1,6,acquired
1037,CO,"37,386,778","-121,966,277",95054,Santa Clara,Innovative Silicon,01/01/2002,01/01/2011,10,01/03/2004,06/11/2007,2,5,4,"72,000,000",1,other,0,0,1,1,1,0,2.25,closed
623,CA,"373,767,076","-121,997,483",95051,Santa Clara,Power Analog Microelectronics,01/01/2004,9/18/2012,8,01/12/2007,01/12/2007,3,3,2,"12,000,000",0,hardware,0,0,1,1,0,0,4,closed
359,CA,"37,354,469","-121,990,433",95051,Santa Clara,Athena Design Systems,01/01/2003,01/01/2012,9,1/29/2007,1/29/2007,4,4,1,"4,000,000",0,software,0,0,0,1,0,0,6,closed
927,CA,"37,381,876","-12,195,993",95054,Santa Clara,Kickfire,01/01/2006,6/17/2010,6,7/31/2008,7/31/2008,2,2,1,"20,000,000",2,software,0,0,0,1,0,0,4,closed
223,CA,"37,354,469","-121,990,433",95051,Santa Clara,AGEIA Technologies,01/01/2002,,10,03/10/2005,03/10/2005,3,3,1,"27,500,000",0,semiconductor,0,0,0,0,1,0,7,acquired
590,CA,"593,352,318","180,571,206",95054,Santa Clara,Xelerated,01/01/2000,,12,4/20/2005,8/14/2008,5,8,3,"53,000,000",0,semiconductor,0,0,0,0,1,1,4.6667,acquired
1109,WA,"37,386,778","-121,966,277",95054,Santa Clara,Asempra Technologies,01/01/2003,,9,2/13/2006,2/13/2006,3,3,1,"20,000,000",1,security,0,0,0,1,0,0,3,acquired
105,CA,"34,019,657","-118,487,549",90405,Santa Monica,Gradient X,01/01/2012,,0,6/20/2012,6/20/2012,0,0,1,"3,750,000",3,mobile,0,0,0,0,0,0,9,acquired
559,CA,"34,019,657","-118,487,549",90401,Santa Monica,BlockBeacon,01/01/2012,,0,6/21/2012,6/21/2012,0,0,1,"500,000",2,web,0,1,0,0,0,0,1,acquired
167,NY,"34,049,767","-118,459,387",90405,Santa Monica,EdgeCast Networks,01/08/2006,,6,01/08/2006,7/18/2013,0,7,5,"74,000,000",2,network_hosting,0,1,1,1,1,1,1.75,acquired
983,CA,"34,019,657","-118,487,549",90404,Santa Monica,ShoeDazzle,01/03/2009,,3,11/19/2009,03/10/2012,0,3,4,"66,000,000",4,fashion,1,0,1,1,1,0,2.3333,acquired
1007,CA,"3,401,695","-118,451,933",90405,Santa Monica,TeleFlip,01/01/2004,01/01/2008,8,01/08/2006,01/01/2008,2,4,2,"4,900,000",3,mobile,0,0,1,1,0,0,1,closed
1073,CA,"34,018,275","-118,495,025",90401,Santa Monica,Docstoc,01/08/2007,,5,01/11/2007,4/28/2008,0,1,2,"4,000,000",4,web,0,0,1,1,0,0,3,acquired
248,CA,"34,031,328","-118,471,463",90404,Santa Monica,Generate,01/01/2004,,8,04/03/2008,7/14/2009,4,5,2,"8,000,000",1,games_video,0,0,1,0,0,0,1.5,acquired
1039,NY,"34,019,657","-118,487,549",90401,Santa Monica,ServiceMesh,01/01/2008,,4,11/16/2011,11/16/2011,3,3,1,"15,000,000",2,enterprise,1,0,0,0,0,0,1,acquired
460,CA,"33,615,663,399,999,900","-1,118,931,647",90291,Santa Monica,Republic Project,01/08/2008,,4,01/09/2012,01/09/2012,4,4,1,"1,000,000",2,advertising,0,1,0,0,0,0,5,acquired
584,CA,"35,966,068","-115,118,671",95066,Scotts Valley,Multigig,01/01/2003,,9,12/05/2008,12/22/2010,5,7,3,"37,891,054",1,semiconductor,1,0,0,1,1,0,3,acquired
916,CA,"476,026,054","-1,222,848,651",98122,Seattle,Hidden City Games,01/01/2004,9/28/2011,8,10/31/2007,10/31/2007,3,3,1,"15,000,000",1,other,0,0,0,1,0,0,2,closed
949,CA,"47,603,832","-122,330,062",98119,Seattle,Lockdown Networks,01/01/2001,,11,2/25/2005,02/03/2006,4,5,2,"8,600,000",1,public_relations,1,0,0,1,0,0,1.5,acquired
331,CA,"4,763,609","-122,327,028",98102,Seattle,Azaleos,11/05/2004,,8,06/11/2007,06/11/2007,2,2,1,"10,000,000",3,enterprise,0,0,0,0,1,0,2,acquired
652,CA,"3,978,373","-100,445,882",98104,Seattle,Hubspan,01/01/2000,,12,10/14/2005,10/14/2005,5,5,1,"13,000,000",0,software,0,0,0,0,0,1,4,acquired
83,CA,"4,760,732","-122,335,746",98101,Seattle,Pure Networks,01/01/2002,,10,11/01/2006,11/01/2006,4,4,1,"12,500,000",1,network_hosting,0,0,0,1,0,0,3,acquired
947,WA,"3,978,373","-100,445,882",98104,Seattle,Moprise,01/01/2010,01/07/2013,2,08/07/2011,07/10/2011,1,1,2,"2,238,055",1,enterprise,1,1,0,0,0,0,1,closed
427,WA,"47,602,873","-122,336,132",98104,Seattle,GridNetworks,01/01/2004,8/17/2012,8,01/01/2006,5/20/2008,2,4,4,"30,000,000",2,network_hosting,0,1,1,1,0,0,2,closed
93,MA,"47,638,456","-122,356,965",98109,Seattle,Haute Secure,01/01/2006,,6,01/01/2007,09/03/2009,1,3,2,"2,100,000",3,security,0,1,1,0,0,0,1.5,acquired
453,TX,"47,603,832","-122,330,062",98103,Seattle,Dashwire,11/08/2006,,6,1/31/2009,12/28/2010,2,4,3,"5,056,559",2,mobile,1,0,1,0,0,0,1.6667,acquired
614,CA,"3,978,373","-100,445,882",98104,Seattle,Kiha Software,01/01/2008,01/08/2011,4,10/28/2010,10/28/2010,2,2,1,"20,000,000",2,software,0,0,1,0,0,0,1,closed
416,MA,"476,399,006","-1,221,914,274",98104,Seattle,Livemocha,01/09/2007,,5,01/01/2008,2/25/2013,0,6,5,"19,389,998",2,education,1,0,1,1,1,0,1.5,acquired
724,AZ,"4,759,896,810,000,000","-12,233,290,359,999,900",98104,Seattle,Local Marketers,01/01/2005,03/02/2011,7,7/31/2008,7/31/2008,3,3,1,"4,100,000",3,web,1,0,0,0,0,0,1,closed
874,CA,"47,603,832","-122,330,062",98109,Seattle,World Blender,01/01/2010,01/02/2011,2,01/11/2010,01/11/2010,0,0,1,"12,000",1,games_video,0,1,0,0,0,0,1,closed
264,CA,"47,617,838","-122,356,027",98104,Seattle,thePlatform,01/01/2000,,12,12/01/2006,12/01/2006,6,6,1,"8,000,000",4,web,1,0,0,0,0,0,1,acquired
131,OH,"476,447,802","-122,325,878",98102,Seattle,LookStat,01/01/2008,5/29/2012,4,4/23/2009,4/23/2009,1,1,1,"500,000",2,ecommerce,0,0,1,0,0,0,1,closed
663,WA,"47,603,832","-122,330,062",98121,Seattle,Wavii,01/03/2009,,3,01/07/2010,01/07/2010,1,1,1,"2,000,000",2,web,0,0,0,0,0,0,11,acquired
731,CA,"47,603,832","-122,330,062",98102,Seattle,Klir Technologies,01/01/2000,01/01/2007,12,03/06/2005,03/06/2005,5,5,1,"8,700,000",0,network_hosting,0,0,1,0,0,0,2,closed
505,CA,"4,760,706,500,000,000","-122,335,373",98101,Seattle,Pelago,01/12/2005,,7,01/11/2006,5/27/2008,0,3,3,"22,400,000",3,mobile,1,0,1,1,0,0,3.3333,acquired
932,TX,"476,257,402","-1,223,581,623",98119,Seattle,Kashless,01/09/2008,12/25/2010,4,10/29/2008,04/02/2011,0,3,2,"9,000,000",2,ecommerce,1,0,1,0,0,0,1,closed
283,CA,"3,978,373","-100,445,882",98104,Seattle,Off & Away,01/12/2009,,3,03/05/2010,10/21/2010,1,1,2,"3,250,000",3,travel,1,0,1,0,0,0,1,acquired
786,CA,"3,978,373","-100,445,882",98104,Seattle,Appature,01/01/2007,,5,07/12/2009,7/13/2012,2,5,2,"9,600,000",2,enterprise,0,0,1,0,0,0,3,acquired
376,CA,"47,603,832","-122,330,062",98101,Seattle,StartupDigest,11/16/2009,,3,09/03/2011,09/03/2011,1,1,1,"200,000",3,news,1,0,0,0,0,0,1,acquired
754,CA,"47,603,832","-122,330,062",98109,Seattle,Thinkfuse,01/08/2010,,2,01/11/2010,3/24/2011,0,1,2,"532,000",2,enterprise,0,1,0,0,0,0,5,acquired
322,CA,"47,602,416","-122,332,614",98104,Seattle,PI Corporation,01/01/2003,,9,7/27/2006,7/27/2006,3,3,1,"9,400,000",3,network_hosting,0,0,0,1,0,0,1,acquired
976,CA,"33,020,832","-117,077,311",90275,Solana Beach,Metaplace,01/07/2006,,6,01/01/2007,3/15/2010,0,4,3,"9,400,000",4,games_video,1,0,1,1,0,0,4,acquired
346,CA,"40,535,316","-74,521,435",8873,Somerset,Elanti Systems,01/01/2007,11/02/2012,5,5/29/2008,5/29/2008,1,1,1,"5,500,000",1,software,1,0,0,0,0,0,3,closed
122,FL,"42,387,597","-71,099,497",2143,Somerville,Loudcaster,01/08/2009,01/01/2012,3,01/08/2009,01/03/2010,0,0,2,"53,000",1,web,0,1,0,0,0,0,1,closed
781,CT,"37,658,313","-122,391,032",94080,South San Francisco,iCurrent,01/01/2006,,6,01/08/2008,01/08/2008,2,2,1,"3,000,000",1,web,0,0,1,0,0,0,1,acquired
969,WA,"37,658,313","-122,391,032",94080,South San Francisco,BioSeek,01/01/2000,,12,5/23/2007,5/23/2007,7,7,1,"10,000,000",1,biotech,0,0,0,0,1,0,1,acquired
519,WA,"37,658,713","-122,399,382",94080,South San Francisco,Limerick BioPharma,01/01/2004,01/06/2013,8,11/06/2008,1/30/2012,4,8,6,"49,008,830",1,biotech,1,0,1,0,1,0,3,closed
1022,NY,"47,657,943","-117,421,226",99202,SPOKANE,Pacinian,01/04/2007,01/01/2012,5,01/12/2008,01/12/2008,1,1,1,"350,000",0,hardware,1,0,0,0,0,0,1,closed
676,MA,"39,001,619","-77,403,201",20166,Sterling,ZipList,01/01/2010,,2,01/01/2010,11/24/2010,0,0,2,"4,500,000",2,web,0,0,1,1,0,0,2,acquired
1074,CA,"37,396,023","-12,203,311",94085,Sunnnyvale,FlowCardia,01/01/2002,,10,8/30/2007,8/30/2007,5,5,1,"30,000,000",1,biotech,0,0,0,0,1,0,9,acquired
975,CO,"374,049,731","-1,220,323,525",94089,Sunnyvale,Efficient Frontier,01/01/2002,,10,8/31/2006,8/31/2006,4,4,1,"6,000,000",4,advertising,0,0,0,0,1,0,3,acquired
9,IL,"3,736,883","-12,203,635",94085,Sunnyvale,NetDevices,01/01/2003,,9,8/16/2005,8/16/2005,2,2,1,"25,000,000",0,software,0,0,0,1,0,0,5,acquired
648,CA,"37,402,773","-122,052,551",94089,Sunnyvale,Virsto Software,01/07/2007,,5,6/26/2009,8/25/2011,2,4,3,"24,000,000",4,software,0,0,1,1,0,0,3.3333,acquired
294,CA,"3,736,883","-12,203,635",94085,Sunnyvale,LikeList,01/01/2008,06/12/2012,4,12/15/2009,12/15/2009,1,1,1,"5,000,000",1,web,0,0,1,0,0,0,1,closed
907,NY,"37,382,376","-122,037,607",94086,Sunnyvale,VoloMedia,01/01/2005,03/02/2011,7,4/20/2007,3/18/2008,2,3,2,"12,000,000",3,advertising,0,0,0,1,1,0,2,closed
45,CA,"37,384,239","-122,012,475",94085,Sunnyvale,Minekey,01/01/2005,8/18/2012,7,01/12/2006,01/08/2007,1,2,2,"3,600,000",3,web,0,1,1,0,0,0,1,closed
189,CA,"37,382,162","-122,036,301",94086,Sunnyvale,Azingo,01/01/2005,11/08/2009,7,01/10/2006,7/18/2008,1,3,2,"80,000,000",1,mobile,0,0,1,1,0,0,1,closed
477,CA,"373,725,243","-122,035,963",94086,Sunnyvale,ZManda,01/01/2005,,7,01/01/2005,5/22/2007,0,2,2,"13,000,000",0,software,0,0,1,1,0,0,2.5,acquired
435,NJ,"37,390,956","-122,032,795",94085,Sunnyvale,Aquest Systems,01/01/2004,10/11/2010,8,2/26/2007,2/26/2007,3,3,1,"20,000,000",0,hardware,0,0,0,1,0,0,3,closed
594,ID,"37,390,233","-122,033,741",94085,Sunnyvale,Mu Dynamics,01/01/2005,,7,01/01/2005,5/19/2008,0,3,3,"24,000,000",1,network_hosting,0,0,1,1,1,0,2.6667,acquired
730,CA,"37,477,037","-12,215,164",94085,Sunnyvale,Schooner Information Technology,01/05/2007,,5,01/10/2007,7/24/2009,0,2,2,"35,000,000",2,enterprise,0,0,1,1,0,0,2.5,acquired
734,CA,"37,409,147","-12,201,546,299,999,900",94089,Sunnyvale,VirtualLogix,01/01/2002,,10,01/01/2004,12/01/2010,2,8,4,"29,288,979",1,software,1,0,1,1,1,0,2.6667,acquired
147,CA,"37,377,787","-122,029,217",94086,Sunnyvale,Mobius Microsystems,01/01/2004,,8,1/31/2006,10/12/2007,2,3,2,"20,220,000",1,hardware,0,0,1,1,0,0,3,acquired
397,CA,"3,736,883","-12,203,635",94089,Sunnyvale,FlashSoft,11/25/2009,,3,6/28/2011,6/28/2011,1,1,1,"3,000,000",2,software,0,0,1,0,0,0,2,acquired
667,MA,"3,736,883","-12,203,635",94086,Sunnyvale,Level 5 Networks,01/01/2002,,10,6/20/2005,6/20/2005,3,3,1,"30,000,000",1,semiconductor,0,0,0,1,0,0,4,acquired
143,CA,"3,736,883","-12,203,635",94085,Sunnyvale,PasswordBank,01/01/2008,,4,01/03/2008,01/07/2009,0,1,2,"3,500,000",2,software,0,1,1,0,0,0,1,acquired
649,MA,"37,409,618","-122,017,792",94089,Sunnyvale,CloudShield Technologies,01/01/2000,,12,10/28/2005,9/17/2007,5,7,2,"25,000,000",1,software,1,0,0,0,0,0,4.5,acquired
558,CA,"3,736,883","-12,203,635",94085,Sunnyvale,BARRX Medical,01/01/2003,,9,7/14/2010,7/14/2010,7,7,1,"15,000,000",1,medical,0,0,0,0,0,1,6,acquired
1142,CA,"37,504,764","-122,259,568",94085,Sunnyvale,Cotendo,01/01/2008,,4,01/01/2008,6/15/2011,0,3,4,"36,000,000",3,software,0,0,1,1,1,1,3,acquired
302,CA,"37,408,261","-12,201,592",94089,Sunnyvale,Paracor Medical,01/01/1999,6/17/2012,13,6/29/2007,6/29/2007,8,8,1,"44,000,000",1,biotech,0,0,0,0,0,1,8,closed
114,NY,"27,951,849","-82,456,397",33609,Tampa,Skyway Software,01/01/2001,01/10/2012,11,5/16/2007,5/16/2007,6,6,1,"4,000,000",0,software,1,0,0,0,0,0,3,closed
701,CA,"28,098,905","-82,400,087",33626,Tampa,Infinity Box,01/01/2006,,6,01/01/2006,01/04/2006,0,0,2,"118,000",3,web,0,1,0,0,0,0,1.5,acquired
978,CA,"280,385,347","-825,068,513",33618,Tampa,Persystent Technologies,01/01/2002,,10,08/08/2005,03/12/2009,3,7,3,"21,460,663",2,software,0,0,0,1,1,1,4.5,acquired
201,CA,"28,032,975","-8,264,611",33635,Tampa,LeisureLogix,01/08/2006,04/09/2012,6,01/01/2007,01/01/2007,0,0,3,"5,900,000",0,software,0,1,0,0,0,0,1,closed
665,CA,"33,426,418","-1,119,396",85281,Tempe,FetchBack,01/04/2007,,5,01/01/2008,01/01/2008,0,0,1,"1,000,000",2,advertising,0,0,1,0,0,0,3,acquired
897,CA,"33,414,414","-111,909,447",85284,Tempe,Andigilog,01/01/1996,08/07/2012,16,2/20/2007,2/20/2007,11,11,1,"18,000,000",0,semiconductor,0,0,0,1,0,0,7,closed
899,CA,"42,645,342","-7,123,454,699,999,990",1876,Tewksbury,BlueNote Networks,01/01/2005,,7,9/26/2005,06/03/2006,0,1,2,"23,400,000",1,software,0,0,1,1,0,0,2.5,acquired
604,TX,"30,161,661","-95,471,256",77380,The Woodlands,DynaPump,01/01/1992,12/11/2011,20,5/29/2008,5/29/2008,16,16,1,"6,000,000",0,cleantech,0,0,0,1,0,0,3,closed
15,CA,"34,185,043","-118,878,852",91360,Thousand Oaks,Nexsan,01/01/2000,,12,01/12/2003,4/18/2009,3,9,2,"24,500,000",1,hardware,1,0,1,0,0,0,2,acquired
270,VA,"39,436,844","-7,661,870,400,000,000",21093,Timonium,Bill Me Later,01/01/2000,,12,01/03/2006,01/12/2007,6,7,3,"100,000,000",3,web,1,0,1,0,0,0,2.5,acquired
553,CO,"41,678,675","-8,351,272,800,000,000",43607,Toledo,Classiphix,9/19/2009,01/05/2013,3,01/01/2011,01/01/2011,1,1,1,"15,000",1,ecommerce,0,1,0,0,0,0,1,closed
679,CA,"33,831,671","-118,315,766",90501,Torrance,DotSpots,01/09/2007,4/15/2012,5,01/09/2007,01/09/2007,0,0,1,"300,000",4,public_relations,0,1,0,0,0,0,2,closed
961,CA,"453,774,456","-1,227,569,561",97062,Tualatin,Wi-Chi,01/01/2008,10/12/2011,4,5/15/2008,5/15/2008,0,0,1,"7,000,000",0,semiconductor,0,0,1,0,0,0,1,closed
1044,OR,"45,630,695","-122,674,456",98665,Vancouver,Idooble,01/01/2009,01/01/2012,3,01/01/2009,01/08/2010,0,1,2,"400,000",1,web,0,1,0,0,0,0,1,closed
686,CA,"38,916,336","-77,230,488",22182,Viena,DubMeNow,01/01/2008,01/06/2013,4,01/08/2008,05/06/2012,0,4,4,"7,516,703",3,mobile,1,1,0,0,0,0,1,closed
965,CA,"38,901,301","-77,265,158",22182,Vienna,Invicta Networks,01/01/1999,3/28/2010,13,09/08/2005,09/08/2005,6,6,1,"200,000",0,public_relations,1,0,0,0,0,0,1,closed
1068,CA,"315,682,893","-971,973,664",76710,Waco,IonLogix Systems,11/12/2007,02/02/2011,5,10/24/2008,10/24/2008,0,0,1,"30,000",0,software,0,1,0,0,0,0,1,closed
628,AR,"4,237,564","-712,358",2451,Waltham,Colubris Networks,01/01/2000,,12,08/03/2005,10/23/2006,5,6,2,"29,000,000",1,public_relations,1,0,0,0,0,1,5,acquired
1028,NY,"4,237,564","-712,358",2451,Waltham,Artisan Pharma,01/01/2006,,6,06/09/2006,7/20/2010,0,4,5,"85,381,111",0,biotech,0,0,1,1,1,0,4.6667,acquired
1125,MA,"4,237,564","-712,358",2451,Waltham,CentrePath,01/01/2000,,12,06/09/2005,4/24/2006,5,6,2,"15,050,000",1,software,1,0,0,0,1,0,2.5,acquired
1137,MA,"42,393,662","-7,125,585,500,000,000",2451,Waltham,Ounce Labs,01/10/2002,,10,08/06/2006,9/16/2008,4,6,2,"13,500,000",0,software,1,0,0,0,1,0,2.5,acquired
99,CA,"4,237,564","-712,358",2451,Waltham,Pyxis Mobile,01/01/1998,01/08/2012,14,09/09/2005,10/01/2012,7,14,3,"24,150,000",2,software,1,0,1,1,0,0,2.3333,closed
706,IL,"4,237,564","-712,358",2451,Waltham,Guardium,01/01/2002,,10,12/08/2005,5/17/2006,3,4,2,"11,800,000",2,search,0,0,0,0,1,1,4.5,acquired
936,NY,"423,988,661","-71,253,781",2451,Waltham,Aveksa,01/01/2004,,8,6/14/2006,2/25/2009,2,5,3,"28,000,000",2,software,0,0,1,1,1,0,2.6667,acquired
1089,CO,"42,405,685","-7,125,585,699,999,990",2451,Waltham,xkoto,01/01/2005,01/10/2011,7,01/11/2005,1/26/2009,0,4,3,"11,035,000",1,software,1,0,0,1,1,0,1.6667,closed
726,CA,"423,729","-7,124,847,199,999,990",2453,Waltham,Quattro Wireless,01/10/2006,,6,01/05/2007,3/17/2009,0,3,3,"28,300,000",4,advertising,0,0,1,1,1,0,1.6667,acquired
191,CA,"4,237,564","-712,358",2452,Waltham,RippleFunction,01/03/2010,01/06/2013,2,01/05/2010,01/05/2010,0,0,1,"20,000",1,advertising,0,1,0,0,0,0,1,closed
469,CA,"42,391,389","-71,270,987",2451,Waltham,dynaTrace software,01/01/2005,,7,2/15/2007,07/01/2011,2,6,3,"21,900,000",2,software,1,0,1,1,0,0,1.6667,acquired
742,TX,"41,817,807","-88,173,402",60555,Warrenville,ezzai - how to arabia,01/08/2010,01/08/2011,2,01/08/2010,01/08/2010,0,0,1,"45,000,000",0,web,0,0,0,0,0,0,2,closed
442,CA,"3,709,024","-95,712,891",20007,Washington,ARPU,01/05/2005,04/05/2010,7,01/07/2006,12/29/2009,1,4,3,"15,564,591",0,advertising,1,0,0,1,1,0,3.5,closed
